"","CP002-entry","CP006-entry","CP011-entry","CP013-entry","CP016-entry","CP017-entry","CP018-entry","CP020-V1","CP042-entry"
"GNB1",1.49883161138688,1.8830372075652,1.31266211558957,1.50227227891744,0.911889790058545,1.06921127686626,1.45081297420791,2.37362028000244,1.0968025911365
"PRKCZ",0.242643557165459,0.430598224351289,0.0847734290482385,0.100524155082719,0.143776536913838,0.219055204196266,0.306514488858086,0.138572902209986,0.162423518052442
"FAAP20",1.03166145932771,1.17633522975932,1.09868854460983,1.06627766394853,0.969889374616711,0.961377421625668,1.47586134384001,0.542292566383297,0.937042571310083
"SKI",0.0845337793348221,0.389682224814121,0.0588062334607468,0.127457422761626,0.127441015974777,0.403803383801515,0.283068172988701,1.29434339928464,0.375190459284212
"MORN1",0,0.0943481086414878,0,0.0489153031525913,0.0295294482422596,0.0808100398393496,0.0390527368157961,0.0186540599366869,0
"RER1",1.21120296311637,0.703757369022482,1.11091245022302,1.06869876992368,1.09960351766381,0.830438339369565,1.43818094117769,0.84401258398878,0.625205368278279
"PEX10",0.0820780521644368,0,0.049825610363727,0.153866040284166,0.0981778316486927,0.0336282531131355,0.0424938808811531,0.0511531027320085,0.141140802081271
"PLCH2",0.02869333425152,0,0,0,0,0.222941772180089,0.0724456491357365,0.0319706942550824,0
"PANK4",0.398048568468747,0.24710650382345,0.1594620304391,0.154777381365557,0.145205054889702,0.17748662414059,0.51199013137269,0.0756794239685343,0.231641360218258
"AL139246.5",0.561112538730845,0.409502541381383,0.226245802574259,0.487329108210946,0.251174143584537,0.411786407213718,0.177577486750231,0,0.302104316079676
"TNFRSF14-AS1",0.165340133054161,0.0872493230116493,0.135896676587883,0.0509730760212456,0.0441611629523158,0,0.0989578575330625,0.0385479395362648,0.144106771541268
"TNFRSF14",1.16750093096621,1.78982146163984,2.64793771107236,2.5164584181259,1.9233224076453,2.59177403841404,1.99769291287085,1.12612712870261,0.984784804963386
"AL139246.3",0,0.0316715282462525,0.0461148259165322,0,0,0.0555009795922898,0,0,0
"PRXL2B",0.236599552272775,0.128688576836183,0.127836369447108,0.168461929798029,0.168539254028526,0.128207306078156,0.0739085270934581,0.031570446808936,0.0497475312787603
"MMEL1",0,0,0,0.0344317047137004,0,0,0,0,0
"TTC34",0,0,0,0.0538250792574292,0,0,0,0,0
"MEGF6",0.0267336790889162,0.220065579542704,0,0.102102447743136,0.0566113855168034,0.071195135751277,0,0,0.0645431955336109
"AL513320.1",0,0,0.101753374824544,0.0422716800879251,0.0777619159511521,0.0555009795922898,0,0,0.220375070420116
"TPRG1L",0.377797263646323,0.44333343511521,0.234739941133897,0.298778647344792,0.428699988172845,0.401641690114481,0.435815613124939,0.406669382802473,0.474569613862625
"WRAP73",0.456638973074884,0.326987878046831,0.49676378191376,0.185733533077587,0.461535425739464,0.54338018345555,0.464247195792964,0.271861287737898,0.252369398620689
"SMIM1",0.0890966490750283,0,0,0,0,0,0.0602681053061192,0,0
"LRRC47",0.32266152844077,0.355260242331382,0.434786844181647,0.282984839605148,0.310925280602697,0.456183316031104,0.280673493812293,0.376627000286951,0.174416002500764
"CEP104",0.230012844111151,0.216788954101722,0.216212707727459,0.256416243726737,0.326714500645529,0.179603026567621,0,0.362049466429612,0.101168723664962
"DFFB",0.0713268860727053,0.07935185405607,0.246535752526839,0.112751768381906,0.0186923225023786,0.064428423243198,0.0315210812991729,0.0736508590202576,0.0490232124911146
"C1orf174",0.307795481110849,0.613026098489739,0.270228609990685,0.234588828043666,0.325901873882649,0.37893795395482,0.626697989373329,0.358623026231687,0.642240513501339
"NPHP4",0.0645751492135212,0.0356700802933507,0.116471265855796,0.08076859286152,0.0636253734701763,0,0.144944932781324,0.147123220816868,0.0584180394905947
"KCNAB2",1.04695058225938,2.42451939078448,1.02102812147417,0.720164102263107,1.1066964741648,1.27745780689107,1.66502158676332,0.426438147904206,0.893404616780675
"RPL22",8.45211600784357,9.49254412032897,10.4762045389749,12.8591671277123,10.3513758559195,9.24625273651764,7.2251702558183,9.3036289724341,7.98160300218938
"ICMT",0.132548329782096,0.169249138518244,0.323130858194923,0.0489153031525913,0.166009202808654,0.227829741155124,0.112520994757297,0.196892231079817,0.159369405096106
"GPR153",0,0.100629395797491,0,0,0.0442360435282668,0.0595919145690313,0.160021944390617,0.0074605263550554,0.124749703857161
"ACOT7",0.0956487492601261,0.18545856919079,0.019790223629527,0.0871247877820313,0.0996267856784704,0,0.0290643601190476,0.364659139682138,0.121608456624272
"AL031848.2",0.0298979582684299,0,0,0,0,0,0,0,0
"ESPN",0.0326133395081256,0,0,0.0500568144844398,0.0307665801100213,0.0543321760579833,0.0390527368157961,0.0864245298335313,0.0700740785417745
"TNFRSF25",1.44356344646553,0.835154997121605,1.10223347086267,1.96898270899663,1.04447080385993,1.06898482408322,1.00633186731711,1.42606079895576,1.72918243427671
"PLEKHG5",0.0244611813282911,0.07935185405607,0,0,0.0202741881201367,0,0.060562015503876,0,0.0386607902265522
"NOL9",0.240807067992979,0.21214225104863,0.230276152796609,0.121950035865417,0.306786770411081,0.274544951459085,0.248821953919242,0.262576886292271,0.213012633406616
"ZBTB48",0.14563460563198,0.272579294340133,0.199578463257807,0.15734846742668,0.228649576142745,0.329869708960598,0.0805933921757312,0.189470549986788,0.168753831567693
"KLHL21",0.0274791707885423,0.371952758095723,0,0.140292511953985,0.149408217745909,0.211426792658918,0.26718538383207,0.2221365161286,0.125275335388141
"PHF13",0.0600925102966679,0.126933022519345,0,0.188251633704311,0.114572970892121,0,0.0997238306528172,0.0716041025518865,0.0780548725754205
"THAP3",0.396046437697787,0.573816640251504,0.42814898710816,0.233923023189056,0.291421743449331,0.224571162024208,0.42086278994008,0.166310112875358,0.115944201586244
"DNAJC11",0.0837753290711703,0.112240331710996,0.101753374824544,0.309542936363895,0.202228382078562,0.344905972808879,0.216835645379263,0.132748740864059,0.144395894356727
"CAMTA1-DT",0.0268607805742835,0,0.057323015190599,0.042520803303016,0,0.194161985538766,0.095453159858911,0.0108766705206336,0
"CAMTA1",0.402995395298909,1.02799755000214,0.795744359159904,0.533930663001929,0.759482913616092,0.959507033249113,0.673055002358876,0.620666048676464,0.685673485506728
"VAMP3",0.455053701704887,0.231431756096268,0.254716180932305,0.1589381386055,0.266236465746858,0.227276556105303,0.277281056192779,0.251259765539945,0.393319361939821
"PER3",0.0715770673782277,0,0.110159083646098,0,0.0782592698956717,0.155221776557421,0.0369997632015155,0,0.151773505360697
"TNFRSF9",0,0,0,0.14062380275532,0.0372997175544457,0,0,0.0773843804674927,0
"PARK7",2.69930299330285,1.47746877890426,3.54322600404705,2.19116544910337,2.57350269808389,2.58251706273903,1.88389950562487,1.89350735623076,2.61671917887781
"ERRFI1",0,0,0,0,0,0,0,0.0304246453750425,0
"RERE",0.302846481234226,0.336221244197243,0.37200036008296,0.52318757679995,0.330637565086647,0.309515612875889,0.313776657375488,0.360971504187287,0.58269134803966
"RERE-AS1",0,0,0.0384985563041386,0.0489153031525913,0.00996271950361746,0,0,0,0
"ENO1",14.73225702085,23.7102003635019,3.57371583839831,25.9633085292657,11.6117137125216,3.74287539298752,20.8098040878945,3.66944264515217,3.25927774117125
"ENO1-AS1",0,0,0,0.0895968637904122,0.0176944174113067,0,0,0.0136084097191124,0
"CA6",0,0,0,0,0,0,0.0789734129902914,0,0
"SLC2A5",0,0,0,0.0588980180816915,0,0,0,0,0
"GPR157",0,0,0,0,0,0,0,0,0
"MIR34AHG",0,0,0,0,0,0,0,0,0
"H6PD",0.1150911511086,0.0391061889454625,0.273147225886386,0.0864034100226031,0,0.0817216348095047,0.0425981461286805,0.113099807584996,0.100063333136834
"SPSB1",0.0285579655305356,0.0361168597112818,0,0.103027210543885,0.0751393888558741,0.0677966482521962,0,0.174387869501675,0.171278461934726
"SLC25A33",0.221479295368413,0.208404968954979,0.0980987592599107,0.201547995157807,0.186727055955855,0.176848623199876,0.261352282007649,0.293981680615422,0.0313121350179262
"TMEM201",0.0312714991556695,0,0.0461148259165322,0,0,0,0.0252423263327948,0.00672693099917797,0
"PIK3CD",1.21225998638973,0.872509542058907,1.53722547692313,1.71118389947821,1.53364144059298,1.87524842944387,1.16935862550671,1.11167583093503,2.10209427819491
"PIK3CD-AS1",0,0,0,0,0.0331444101952206,0,0,0.00857891183366519,0
"CLSTN1",0.518620522463961,0.676018067577908,0.296296489321473,0.371631414280591,0.567446345195559,0.493894177203775,0.652289816320556,0.582721785763451,0.612748032226392
"CTNNBIP1",0.267671383264624,0.117350566545531,0.0592943966795138,0.139650657777376,0.149125231692904,0.245533912018499,0.176716514357234,0.0968951985305129,0.139357921373439
"LZIC",0.477328853783986,0.198572935279965,0.580626389093767,0.2758923407355,0.313477076946137,0.449610862683515,0.42890971307343,0.213784884012442,0.794155512871565
"AL357140.2",0,0,0,0,0,0,0,0,0
"NMNAT1",0.0326825155078536,0.0565230416179155,0.0783085356303837,0.0437876299945265,0.158270667469798,0.13505580280531,0,0.0583759065204241,0.053226879574185
"RBP7",0,0,0,0,0,0,0,0,0
"UBE4B",0.286064836941018,0.258364843067431,0.513431982018495,0.450168009541925,0.354974372590811,0.483448064517999,0.193394909233063,0.471133810005392,0.641539816719535
"KIF1B",0.0956487492601261,0.0531521906675384,0.136210337819799,0.057787839436329,0.159677828689777,0.213718650276176,0.160142125907973,0.407486118753254,0.306928613505066
"PGD",0.243627350872599,0.435860936987667,0.139798264704828,0.620512354876555,0.204626687258935,0.204961673128641,0.284153126626408,0.454421186508834,0.21110334074722
"CENPS",0.0576702165480088,0.0377218990712868,0,0,0.0450483313483716,0.0329153089101741,0.0978232009944676,0.0987576993984325,0
"DFFA",0.390003797047295,0.318366601171217,0.352612835023459,0.249006332462004,0.17574148018522,0.200116192534761,0.280520876955706,0.254988711198264,0.106901659032149
"PEX14",0.415579909768826,0.158427053901875,0.320264995528224,0.118194948079773,0.408444291903533,0.528864926728606,0.156499633548006,0.486985252383734,0.537834229874497
"CASZ1",0.0805201794084079,0.384591712496634,0.211327144406824,0,0.0766367670567634,0.024702702969759,0.090760159115582,0.370471674488721,0.0891624011577406
"TARDBP",0.384140968115775,0.503291333699528,0.549146514695782,0.478290647868334,0.358479840712064,0.530159277399916,0.347266935424552,0.697888823148468,0.74020996373196
"AL109811.2",0,0,0,0,0.0411121663233801,0,0,0,0
"SRM",1.11260619848218,0.462851568655472,0.572471046125953,1.49640412712509,1.04403955643781,0.733758905230353,0.55303836740511,1.17590368506747,1.06978835458591
"EXOSC10",0.262767278481749,0.632045853976897,0.443444985364965,0.458933251850978,0.497358292609909,0.642490688823637,0.654073037598378,0.556328452739797,0.222031728320071
"MTOR",0.391998662973389,0.232504903660349,0.309618853418841,0.155186878404328,0.410479514640654,0.306504490763632,0.343159723325245,0.440206408852799,0.589161022451357
"UBIAD1",0.0578629783097766,0.198162471028181,0.309897925803864,0.143672699694053,0.299292430991512,0.234508986953597,0.222967976402514,0.160594978614947,0.213181269547695
"FBXO2",0.352202513980284,0.110688354151769,0.22820042582853,0.294617587615347,0.30430956024949,0.178374004378877,0.374674723789271,0.0396011694392109,0.219033760729753
"FBXO44",0.566919011166932,0.602981483892306,0.29098526427841,0.27025159047874,0.271809990087408,0.290238986001151,0.501716535201718,0.103722226475265,0.360310074038559
"FBXO6",0.168559349655985,0.249692548302226,0.177354516661113,0.373621589126656,0.31721761353633,0.267947298898174,0.200780140318638,0.134825855516425,0.274140773354706
"MAD2L2",0.328061917394531,0.252697631914171,0.470284772013211,0.378257204329637,0.484869965948598,0.477471312195081,0.507231526587566,0.218127514927423,0.456154770621943
"AGTRAP",0.398965666093473,0.618550359754828,0.413964385076429,0.122564874362793,0.579458693136518,0.234253726404113,0.108955279801335,0.0458946924710841,0.274185323250573
"MTHFR",0.0448865268600977,0.096234387075576,0.15355625722824,0.0881199474489915,0,0.0898946406985198,0.0932689234774358,0.0866610164684793,0.220937370334706
"CLCN6",0.113107457740226,0,0,0.0842343671643663,0,0.042644286944878,0.0476081657525899,0.0341521926685836,0.0497475312787603
"AL021155.5",0,0,0,0.0215519563788403,0,0.035716326647237,0,0,0
"KIAA2013",0.42042425796837,0.464677518935537,0.539779551205732,0.77394385898655,0.568953378568323,0.398353099591808,0.278599500163338,0.356916302307137,0.285303758359409
"PLOD1",0.113934112564214,0.0485703322696431,0,0,0.0484631271695229,0.033705782226941,0.197465670570795,0.0206967007542894,0
"MFN2",0.197601901711336,0.0926588336743494,0,0.0847924833909411,0.0202741881201367,0.129114986423642,0.181749420571366,0.315206233263758,0.152593513911922
"MIIP",0.606978593281255,0.205164619017257,0.185090573873225,0.149450090063761,0.338685805699246,0.509863548228263,0.334888737458279,0.123753476910586,0.273212973687038
"TNFRSF8",0,0,0,0,0,0,0,0,0
"TNFRSF1B",0.540770403747645,1.76535498456346,0.496796962676524,0.760196062186272,0.808592275135145,1.03848030142504,0.709800199444429,2.41567728790007,0.715574000941479
"VPS13D",0.366679066097873,0.410818862641175,0.341388492262231,0.240755220498611,0.388511434564288,0.562802575969258,0.359385055531812,0.416020619694044,0.830856752591318
"DHRS3",0.248740643545672,0.831238741009713,0.379405431761854,0.394445914427263,0.282956110867233,0.395878307657702,0.286347886728419,0.112881264016585,0.165622132837111
"PRDM2",0.394353821289151,0.58866695344998,0.572336271120582,0.540914806971799,0.472119785148946,0.486342495846572,0.440935796243385,0.83338495643763,0.740236664606535
"KAZN",0,0,0,0,0.0343754407953811,0.0424687960521007,0,0,0.0896546871863638
"TMEM51-AS1",0,0,0,0,0,0,0,0,0
"TMEM51",0,0,0,0,0,0,0.0386948984645864,0,0
"FHAD1",0,0,0,0,0,0,0.0463787474027901,0.0218223688242512,0
"EFHD2",2.74269876254186,3.75896520173754,3.21142876059296,2.2032978599383,4.39222508738765,3.92336069923533,3.05385347425883,9.62715546013741,2.7666081121407
"CASP9",0.213873188935226,0,0.227030815664041,0.0817775160897263,0.111840798736268,0.070580376505402,0.0820139686002338,0.0980724764377654,0
"DNAJC16",0.171728547616037,0.0336499796417623,0.198970886451199,0.0619357958262095,0.159566758397787,0.323932870019345,0.155999745387188,0.153901822342447,0.219785934351097
"AGMAT",0.0352446507431335,0,0,0.0202850043105634,0.072673798012298,0.0361729064930367,0.0315210812991729,0.0254512149695523,0
"DDI2",0.184403519821906,0.544097568581491,0.326967169735951,0.294063321862199,0.27023419119341,0.34432799580991,0.308709424487992,1.04393938398667,0.759622509517181
"PLEKHM2",0.753730422370702,0.39589864897776,0.0555555555555556,0.336109275303228,0.201389450112296,0.033705782226941,0.48293162223106,0.337502675689398,0.210066990106512
"SLC25A34",0.0285579655305356,0,0,0,0,0,0,0.0133477310859314,0
"UQCRHL",0,0.129268263095711,0.0669120107059217,0,0.0327292602859883,0,0,0.0415265227826379,0
"AL450998.2",0.360015654511465,0.104726171258188,0.433163757308369,0.186983213821099,0.129977501473727,0.258478537143948,0.215167173234113,0,0.247524437078712
"SPEN",0.579296032304166,0.462990630427235,0.678468186137909,0.508950073150564,0.449269182363883,0.746152795482189,0.550497781572353,0.879179739151,0.598770844188239
"ZBTB17",0.126417367210904,0.178807135695291,0.282849081471952,0.0603032557763356,0.104547910345895,0.0883780903780353,0.074713801184734,0.262370486114162,0.246776751670085
"ARHGEF19",0.0366468163078333,0.228510704678906,0.0608642726719416,0.151937890747388,0.0840657761146551,0.0632438694685927,0.042574931880109,0.0818130198520809,0.0487009034017581
"CPLANE2",0.0375562874858694,0.0384015729284271,0,0.0345968087903572,0,0,0,0.0406091864019044,0.0582038298120016
"FBXO42",0.368823173101386,0.306024743780248,0.485382906099179,0.187999351126832,0.14649328770107,0.349280118291575,0.285109262064859,0.360938008452208,0.255312651112223
"SZRD1",0.494598353537857,0.555929962538072,0.327956426998387,0.415354921366589,0.470507549143643,0.582752961827771,0.542917326730652,0.717432075147998,0.492551678392257
"SPATA21",0.0639567589992624,0.0445025945012594,0.0421318727617443,0,0.0218896455409698,0.034045914320052,0,0.0398790407803572,0.0584180394905947
"NECAP2",1.06785017500786,1.08264866419737,1.40332688727802,1.25372389925507,0.807887023231545,0.724509596919369,1.18659827870335,0.630505786381556,1.17435670742443
"LINC01772",0,0,0,0.0846945795490895,0.0331444101952206,0,0,0,0
"AL137802.2",0,0,0,0,0,0,0,0,0
"NBPF1",0.0244611813282911,0.258570667370512,0.400036510221277,0.0509730760212456,0.22006859500179,0.310069748692312,0.10728917307032,0.105910456744561,0.118677719826479
"CROCC",0.404057074698219,0.163220595564361,0.526640300981367,0.162426668455135,0.298879572399459,0.1440488424956,0.548110126264728,0.153623835542555,0.46927867490876
"BX284668.5",0.17321720043972,0,0.116342774752385,0.0500568144844398,0.159365406774302,0.409410714018473,0.226983740615809,0,0.113169029749029
"BX284668.6",0.0335826283779926,0,0,0,0,0,0,0,0
"ATP13A2",0.192978129929356,0.143259879355902,0.274641428174149,0.0485264930388746,0.304314494910119,0.304743376523514,0,0.206202947327364,0.0969035154221602
"SDHB",0.59595569296337,0.466451683237578,0.679572858130961,0.547689685614959,0.887498485659124,0.436102885011026,0.560024975546994,0.575986162723551,0.40028594336514
"PADI4",0.0526371196968102,0,0,0.0500568144844398,0,0,0,0,0
"RCC2",0.526668844526701,0.190083542769992,0.0856952731755862,0.295656242476872,0.379793446317383,0.336225480618902,0.328568124581121,0.432394530531795,0.165054839753353
"ARHGEF10L",0,0,0,0,0,0,0,0,0
"ALDH4A1",0,0,0,0.0458095696190934,0,0,0,0.00748031554963114,0
"IFFO2",0.335240090393945,0.343570709638245,0.380600826244205,0.117986158381403,0.0417410577009704,0.280354774608793,0.32318445927148,0.568625714923366,0.328169592001627
"UBR4",0.407363021148639,0.860612711270069,0.0995564761929321,0.622582480919001,0.544878748226213,0.827719368681604,0.727476866680506,1.15374020224152,0.495801147523461
"EMC1-AS1",0,0.0540756843277852,0.240804228174033,0,0.130701502796706,0.0969077400872742,0.085288565565127,0.109158944460011,0.134828290672901
"EMC1",0.138324642729218,0,0.259574564662297,0.132462076975196,0.179614479284139,0.0718892331402737,0.0340488123774243,0.156296716204505,0.130739865841094
"MRTO4",0.336046150706689,0.077281770482249,0,0.360201255384828,0.136255467331484,0.175349798322198,0.0840045851542094,0.123404916361465,0.229161321478131
"AKR7A3",0,0,0,0,0,0,0,0,0
"AKR7A2",0.463338045672473,0.737766294092241,0.923473873869532,0.826096943858478,0.595199502450551,0.275408876545604,0.596636106114146,0.115225068156711,0.511994903492071
"SLC66A1",0,0.0391765097647451,0.244649607733034,0.0395934544101169,0,0.173147125147129,0.133490013782249,0.06305623193357,0.166634274754358
"CAPZB",2.78134751715738,3.11822139829786,2.2007981041619,2.41569057713099,2.80366157429373,2.72216630640008,3.01302544660721,1.86914642970169,3.15034324016463
"MICOS10",1.15808043934749,1.35583982872252,1.50164443080416,0.896218242557695,1.41840637485347,1.51522468561807,1.04737760865726,0.424886252224042,1.21677083739484
"NBL1",0.130667545940618,0.0773965294739237,0.106676093592834,0.190106718541031,0.0313116745790113,0.0872557553540475,0.0960693227813237,0.818469380777172,0.335745999558635
"TMCO4",0.0879498147871971,0.177447850290201,0.280368777015828,0.0965562185954681,0.208073186534812,0.135436081686446,0.137831034061356,0.0853669059101126,0.0313121350179262
"OTUD3",0.0380196333386561,0,0.0783085356303837,0.110435495391492,0.076268765880875,0.034045914320052,0.0908039170656577,0.0929959923291136,0
"UBXN10-AS1",0.0947661949729877,0.05372011818426,0.0462748727441,0.108542928784966,0.0325762544358253,0.177088855091556,0.116086627246984,0,0.202521462030233
"CAMK2N1",0.136101569619282,0.190346591203249,0.141921304848359,0.290013200893586,0.224983097548069,0.323286377625848,0.411658088703304,0.168654372284634,0
"MUL1",0.227112872529608,0.368084033968788,0.336719721331144,0.25204430474658,0.256157255260877,0.233972623957146,0.304600061254011,0.178017508390007,0.361137603186487
"CDA",0,0,0,0,0.0199254390072349,0,0,0,0
"PINK1",0.394139815535064,0.567356285061472,0.451101075350623,0.131044977755323,0.467494985309718,0.325303823906596,0.343067558794945,0.406761473067718,0.942532923159014
"PINK1-AS",0,0.0427745269137323,0.0551571980143409,0,0.0218896455409698,0.110440799350426,0.0409245678365637,0.0215319741551088,0.0854669082615999
"DDOST",2.08850829523288,1.27881290371995,1.8415233695494,1.46921601413732,1.654639358171,1.56551443530632,1.92243325939965,0.84531535735525,1.90548671701447
"HP1BP3",2.68756537382625,2.95343152181234,1.73186075973422,1.89883494514759,2.47605310115478,2.2889014940431,3.67038628347126,1.91605855354488,2.45560696765455
"EIF4G3",0.409621052992158,0.360955593035864,0.887375272397915,0.464969038468739,0.781159299292359,0.97601001877689,0.380263923298671,0.649663560926714,0.578717385426354
"ECE1",0.0952585895376309,0.152427181808136,0,0.0435115566694514,0.277640569979491,0.0704851011154944,0.0933093526550536,0.953168354764709,0.115476549240286
"AL031728.1",0,0,0,0,0,0,0,0,0
"NBPF3",0.258588985514817,0.126442125694055,0.109184194883881,0.0414222752427345,0.0164581149204332,0.0637259340275851,0.267644541683211,0.140985550111796,0.484988156679875
"USP48",0.396038833186211,0.30197556229177,0.414514051233138,0.422449761002888,0.468470304319449,0.743254971480237,0.403401550021918,0.605955862548422,0.64170603645889
"HSPG2",0,0,0,0,0,0.0398724082934609,0,0,0
"LINC01635",0.0298979582684299,0,0,0,0.0186923225023786,0,0,0,0
"LINC00339",0.245504306965086,0.0287210240768345,0.155160590613882,0.245865984491262,0.353597242953953,0.295996692293473,0.403131300677055,0.0856462719302979,0.159550776275592
"CDC42",3.68604095837829,2.93586143083617,2.18800951648858,1.52046781483033,1.79236267913709,3.05839369003205,3.2197039263214,3.86600327642361,2.83366745644067
"CDC42-AS1",0.086494127364873,0,0,0,0.0465182535421292,0.149343371822856,0.0969418167459921,0.0166841154707632,0
"ZBTB40",0.243973732379987,0.0819510366784774,0.13763307777816,0.311327657141457,0.198459080424187,0.429727321245839,0.0442885487528345,0.257962268462211,0.259499010525932
"C1QA",0,0,0,0,0,0,0,0,0
"C1QC",0,0,0,0,0,0,0,0,0
"C1QB",0,0,0,0,0,0,0,0,0
"EPHB2",0,0,0,0,0,0,0,0,0
